Owner_name,Reviewer_name,feedback,Time,Assignment,Metrics,PMetric,Round
NULL,D0746235,非常棒,"2022-11-04 18:42:25",HW4,8,2,1
NULL,D0746235,非常棒,"2022-10-31 15:31:03",HW4,9,2,1
NULL,D0746235,非常棒,"2022-11-04 18:42:25",HW4,9,2,1
NULL,D0746235,"Student檔案缺少javaDoc，google check 有顯示。","2022-10-31 15:31:03",HW4,13,3,1
NULL,D0746235,"Student檔案缺少javaDoc，google check 有顯示。","2022-11-04 18:42:25",HW4,13,3,1
NULL,D1011264,是的,"2022-10-31 15:31:06",HW4,1,1,1
NULL,D1011264,是的,"2022-10-31 19:35:19",HW4,1,1,1
NULL,D1011264,是的,"2022-10-31 15:31:06",HW4,2,2,1
NULL,D1011264,是的,"2022-10-31 19:35:19",HW4,2,2,1
NULL,D1011264,是的,"2022-10-31 15:31:06",HW4,7,2,1
NULL,D1011264,是的,"2022-10-31 19:35:19",HW4,7,2,1
NULL,D1011264,是的,"2022-10-31 15:31:06",HW4,8,2,1
NULL,D1011264,是的,"2022-10-31 19:35:19",HW4,8,2,1
NULL,D1011264,是的,"2022-10-31 15:31:06",HW4,9,2,1
NULL,D1011264,是的,"2022-10-31 19:35:19",HW4,9,2,1
NULL,D1011264," * @param name input parameters.
 * @param age input parameters.
 * @param height input parameters.
 * @param weight input parameters.
public Student(String name, int age, double height, double weight)
每一個public只要有輸入或return都要記得JavaDoc
 * @param return name
 public String getName() {
    return name;
  }
","2022-10-31 15:31:06",HW4,13,3,1
NULL,D1011264," * @param name input parameters.
 * @param age input parameters.
 * @param height input parameters.
 * @param weight input parameters.
public Student(String name, int age, double height, double weight)
每一個public只要有輸入或return都要記得JavaDoc
 * @param return name
 public String getName() {
    return name;
  }
","2022-10-31 19:35:19",HW4,13,3,1
NULL,D1011264,有的~,"2022-10-31 15:31:07",HW4,1,1,1
NULL,D1011264,有的~,"2022-10-31 18:00:59",HW4,1,1,1
NULL,D1011264,有的~,"2022-11-06 14:09:39",HW4,1,1,1
NULL,D1011264,有的~,"2022-11-09 13:35:52",HW4,1,1,1
NULL,D1011264,有的~,"2022-10-31 15:31:07",HW4,2,2,1
NULL,D1011264,有的~,"2022-10-31 18:00:59",HW4,2,2,1
NULL,D1011264,有的~,"2022-11-06 14:09:39",HW4,2,2,1
NULL,D1011264,有的~,"2022-11-09 13:35:52",HW4,2,2,1
NULL,D1011264,有的~,"2022-10-31 15:31:07",HW4,7,2,1
NULL,D1011264,有的~,"2022-10-31 18:00:59",HW4,7,2,1
NULL,D1011264,有的~,"2022-11-06 14:09:39",HW4,7,2,1
NULL,D1011264,有的~,"2022-11-09 13:35:52",HW4,7,2,1
NULL,D1011264,有的~,"2022-10-31 15:31:07",HW4,8,2,1
NULL,D1011264,有的~,"2022-10-31 18:00:59",HW4,8,2,1
NULL,D1011264,有的~,"2022-11-06 14:09:39",HW4,8,2,1
NULL,D1011264,有的~,"2022-11-09 13:35:52",HW4,8,2,1
NULL,D1011264,"  public double bmi(double height, double weight) {
    return weight / ((height / 100.0) * (height / 100.0));
  }
裡的bmi 要變成 BMI，助教上課說javaDoc說錯不要理，因為他要大寫。","2022-10-31 15:31:07",HW4,9,2,1
NULL,D1011264,"  public double bmi(double height, double weight) {
    return weight / ((height / 100.0) * (height / 100.0));
  }
裡的bmi 要變成 BMI，助教上課說javaDoc說錯不要理，因為他要大寫。","2022-10-31 18:00:59",HW4,9,2,1
NULL,D1011264,"  public double bmi(double height, double weight) {
    return weight / ((height / 100.0) * (height / 100.0));
  }
裡的bmi 要變成 BMI，助教上課說javaDoc說錯不要理，因為他要大寫。","2022-11-06 14:09:39",HW4,9,2,1
NULL,D1011264,"  public double bmi(double height, double weight) {
    return weight / ((height / 100.0) * (height / 100.0));
  }
裡的bmi 要變成 BMI，助教上課說javaDoc說錯不要理，因為他要大寫。","2022-11-09 13:35:52",HW4,9,2,1
NULL,D1011264,有的~,"2022-10-31 15:31:07",HW4,13,3,1
NULL,D1011264,有的~,"2022-10-31 18:00:59",HW4,13,3,1
NULL,D1011264,有的~,"2022-11-06 14:09:39",HW4,13,3,1
NULL,D1011264,有的~,"2022-11-09 13:35:52",HW4,13,3,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,1,1,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,1,1,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,1,1,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,1,1,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,2,2,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,2,2,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,2,2,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,2,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,7,2,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,7,2,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,7,2,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,7,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,8,2,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,8,2,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,8,2,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,8,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,9,2,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,9,2,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,9,2,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,9,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,13,3,1
NULL,D1051769,,"2022-10-31 20:07:54",HW4,13,3,1
NULL,D1051769,,"2022-11-08 17:36:15",HW4,13,3,1
NULL,D1051769,,"2022-11-13 10:41:28",HW4,13,3,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,1,1,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,1,1,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,1,1,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,1,1,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,1,1,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,2,2,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,2,2,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,2,2,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,2,2,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,2,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,7,2,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,7,2,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,7,2,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,7,2,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,7,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,8,2,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,8,2,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,8,2,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,8,2,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,8,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,9,2,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,9,2,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,9,2,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,9,2,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,9,2,1
NULL,D1051769,,"2022-10-31 15:30:54",HW4,13,3,1
NULL,D1051769,,"2022-10-31 21:02:34",HW4,13,3,1
NULL,D1051769,,"2022-10-31 22:44:09",HW4,13,3,1
NULL,D1051769,,"2022-11-01 10:19:11",HW4,13,3,1
NULL,D1051769,,"2022-11-12 21:56:51",HW4,13,3,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,1,1,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,1,1,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,1,1,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,1,1,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,1,1,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,2,2,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,2,2,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,2,2,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,2,2,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,2,2,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,7,2,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,7,2,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,7,2,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,7,2,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,7,2,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,8,2,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,8,2,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,8,2,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,8,2,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,8,2,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,9,2,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,9,2,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,9,2,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,9,2,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,9,2,1
NULL,D1051769,,"2022-10-31 15:30:55",HW4,13,3,1
NULL,D1051769,,"2022-10-31 22:54:54",HW4,13,3,1
NULL,D1051769,,"2022-10-31 23:06:44",HW4,13,3,1
NULL,D1051769,,"2022-11-03 21:21:52",HW4,13,3,1
NULL,D1051769,,"2022-11-03 21:22:12",HW4,13,3,1
NULL,D1090566,"沒有mary的身高體重輸入
沒有在學生類別中定義兩個建構子,Main類別裡的建構子生成 
詳細在老師實習課講義裡有:Defining Class2","2022-10-31 15:31:02",HW4,1,1,1
NULL,D1090566,"沒有mary的身高體重輸入
沒有在學生類別中定義兩個建構子,Main類別裡的建構子生成 
詳細在老師實習課講義裡有:Defining Class2","2022-11-03 10:45:26",HW4,1,1,1
NULL,D1090566,"沒有mary的身高體重輸入
沒有在學生類別中定義兩個建構子,Main類別裡的建構子生成 
詳細在老師實習課講義裡有:Defining Class2","2022-11-09 11:13:32",HW4,1,1,1
NULL,D1090566,整齊,"2022-10-31 15:31:02",HW4,2,2,1
NULL,D1090566,整齊,"2022-11-03 10:45:26",HW4,2,2,1
NULL,D1090566,整齊,"2022-11-09 11:13:32",HW4,2,2,1
NULL,D1090566,符合,"2022-10-31 15:31:02",HW4,7,2,1
NULL,D1090566,符合,"2022-11-03 10:45:26",HW4,7,2,1
NULL,D1090566,符合,"2022-11-09 11:13:32",HW4,7,2,1
NULL,D1090566,符合,"2022-10-31 15:31:02",HW4,8,2,1
NULL,D1090566,符合,"2022-11-03 10:45:26",HW4,8,2,1
NULL,D1090566,符合,"2022-11-09 11:13:32",HW4,8,2,1
NULL,D1090566,符合,"2022-10-31 15:31:02",HW4,9,2,1
NULL,D1090566,符合,"2022-11-03 10:45:26",HW4,9,2,1
NULL,D1090566,符合,"2022-11-09 11:13:32",HW4,9,2,1
NULL,D1090566,符合,"2022-10-31 15:31:02",HW4,13,3,1
NULL,D1090566,符合,"2022-11-03 10:45:26",HW4,13,3,1
NULL,D1090566,符合,"2022-11-09 11:13:32",HW4,13,3,1
NULL,D1090566,"符合 讚","2022-10-31 15:31:03",HW4,1,1,1
NULL,D1090566,"符合 讚","2022-10-31 22:06:49",HW4,1,1,1
NULL,D1090566,整齊,"2022-10-31 15:31:03",HW4,2,2,1
NULL,D1090566,整齊,"2022-10-31 22:06:49",HW4,2,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,7,2,1
NULL,D1090566,符合,"2022-10-31 22:06:49",HW4,7,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,8,2,1
NULL,D1090566,符合,"2022-10-31 22:06:49",HW4,8,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,9,2,1
NULL,D1090566,符合,"2022-10-31 22:06:49",HW4,9,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,13,3,1
NULL,D1090566,符合,"2022-10-31 22:06:49",HW4,13,3,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,1,1,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,1,1,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,1,1,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,1,1,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,2,2,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,2,2,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,2,2,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,2,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,7,2,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,7,2,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,7,2,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,7,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,8,2,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,8,2,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,8,2,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,8,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,9,2,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,9,2,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,9,2,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,9,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,13,3,1
NULL,D1018703,是,"2022-11-04 21:48:15",HW4,13,3,1
NULL,D1018703,是,"2022-11-07 21:41:58",HW4,13,3,1
NULL,D1018703,是,"2022-11-09 20:15:38",HW4,13,3,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,1,1,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,1,1,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,1,1,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,2,2,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,2,2,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,2,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,7,2,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,7,2,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,7,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,8,2,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,8,2,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,8,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,9,2,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,9,2,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,9,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,13,3,1
NULL,D1018703,是,"2022-10-31 18:06:24",HW4,13,3,1
NULL,D1018703,是,"2022-10-31 22:15:49",HW4,13,3,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,1,1,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,1,1,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,2,2,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,2,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,7,2,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,7,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,8,2,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,8,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,9,2,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,9,2,1
NULL,D1018703,是,"2022-10-31 15:31:11",HW4,13,3,1
NULL,D1018703,是,"2022-11-02 22:01:00",HW4,13,3,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,1,1,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,1,1,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,1,1,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,1,1,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,2,2,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,2,2,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,2,2,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,2,2,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,7,2,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,7,2,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,7,2,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,7,2,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,8,2,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,8,2,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,8,2,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,8,2,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,9,2,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,9,2,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,9,2,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,9,2,1
NULL,D1051564,Good,"2022-10-31 15:30:50",HW4,13,3,1
NULL,D1051564,Good,"2022-11-06 14:15:54",HW4,13,3,1
NULL,D1051564,Good,"2022-11-07 22:35:48",HW4,13,3,1
NULL,D1051564,Good,"2022-11-07 22:47:18",HW4,13,3,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,1,1,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,1,1,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,1,1,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,2,2,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,2,2,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,2,2,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,7,2,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,7,2,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,7,2,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,8,2,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,8,2,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,8,2,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,9,2,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,9,2,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,9,2,1
NULL,D1051564,Good,"2022-10-31 15:30:51",HW4,13,3,1
NULL,D1051564,Good,"2022-11-06 18:01:00",HW4,13,3,1
NULL,D1051564,Good,"2022-11-10 19:57:11",HW4,13,3,1
NULL,D1051564,第一筆Marry的BMI輸出值不合理,"2022-10-31 15:30:52",HW4,1,1,1
NULL,D1051564,第一筆Marry的BMI輸出值不合理,"2022-11-06 14:59:14",HW4,1,1,1
NULL,D1051564,Good,"2022-10-31 15:30:52",HW4,2,2,1
NULL,D1051564,Good,"2022-11-06 14:59:14",HW4,2,2,1
NULL,D1051564,Good,"2022-10-31 15:30:52",HW4,7,2,1
NULL,D1051564,Good,"2022-11-06 14:59:14",HW4,7,2,1
NULL,D1051564,Good,"2022-10-31 15:30:52",HW4,8,2,1
NULL,D1051564,Good,"2022-11-06 14:59:14",HW4,8,2,1
NULL,D1051564,Good,"2022-10-31 15:30:52",HW4,9,2,1
NULL,D1051564,Good,"2022-11-06 14:59:14",HW4,9,2,1
NULL,D1051564,Good,"2022-10-31 15:30:52",HW4,13,3,1
NULL,D1051564,Good,"2022-11-06 14:59:14",HW4,13,3,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,1,1,1
NULL,D1090566,符合,"2022-11-01 17:27:16",HW4,1,1,1
NULL,D1090566,整齊,"2022-10-31 15:31:03",HW4,2,2,1
NULL,D1090566,整齊,"2022-11-01 17:27:16",HW4,2,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,7,2,1
NULL,D1090566,符合,"2022-11-01 17:27:16",HW4,7,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,8,2,1
NULL,D1090566,符合,"2022-11-01 17:27:16",HW4,8,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,9,2,1
NULL,D1090566,符合,"2022-11-01 17:27:16",HW4,9,2,1
NULL,D1090566,符合,"2022-10-31 15:31:03",HW4,13,3,1
NULL,D1090566,符合,"2022-11-01 17:27:16",HW4,13,3,1
NULL,D1051799,是,"2022-10-31 15:30:55",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 22:54:54",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 23:06:44",HW4,1,1,1
NULL,D1051799,是,"2022-11-03 21:21:52",HW4,1,1,1
NULL,D1051799,是,"2022-11-03 21:22:12",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 15:30:55",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 22:54:54",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 23:06:44",HW4,2,2,1
NULL,D1051799,是,"2022-11-03 21:21:52",HW4,2,2,1
NULL,D1051799,是,"2022-11-03 21:22:12",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 15:30:55",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 22:54:54",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 23:06:44",HW4,7,2,1
NULL,D1051799,是,"2022-11-03 21:21:52",HW4,7,2,1
NULL,D1051799,是,"2022-11-03 21:22:12",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 15:30:55",HW4,8,2,1
NULL,D1051799,是,"2022-10-31 22:54:54",HW4,8,2,1
NULL,D1051799,是,"2022-10-31 23:06:44",HW4,8,2,1
NULL,D1051799,是,"2022-11-03 21:21:52",HW4,8,2,1
NULL,D1051799,是,"2022-11-03 21:22:12",HW4,8,2,1
NULL,D1051799,"getBMI這個命名有問題 不能有連續大寫字母","2022-10-31 15:30:55",HW4,9,2,1
NULL,D1051799,"getBMI這個命名有問題 不能有連續大寫字母","2022-10-31 22:54:54",HW4,9,2,1
NULL,D1051799,"getBMI這個命名有問題 不能有連續大寫字母","2022-10-31 23:06:44",HW4,9,2,1
NULL,D1051799,"getBMI這個命名有問題 不能有連續大寫字母","2022-11-03 21:21:52",HW4,9,2,1
NULL,D1051799,"getBMI這個命名有問題 不能有連續大寫字母","2022-11-03 21:22:12",HW4,9,2,1
NULL,D1051799,是,"2022-10-31 15:30:55",HW4,13,3,1
NULL,D1051799,是,"2022-10-31 22:54:54",HW4,13,3,1
NULL,D1051799,是,"2022-10-31 23:06:44",HW4,13,3,1
NULL,D1051799,是,"2022-11-03 21:21:52",HW4,13,3,1
NULL,D1051799,是,"2022-11-03 21:22:12",HW4,13,3,1
NULL,D1051799,"Tom不用輸入數值 要自己預設好","2022-10-31 15:30:56",HW4,1,1,1
NULL,D1051799,"Tom不用輸入數值 要自己預設好","2022-11-04 16:07:39",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,2,2,1
NULL,D1051799,是,"2022-11-04 16:07:39",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,7,2,1
NULL,D1051799,是,"2022-11-04 16:07:39",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,8,2,1
NULL,D1051799,是,"2022-11-04 16:07:39",HW4,8,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,9,2,1
NULL,D1051799,是,"2022-11-04 16:07:39",HW4,9,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,13,3,1
NULL,D1051799,是,"2022-11-04 16:07:39",HW4,13,3,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,1,1,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,2,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,7,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,8,2,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,8,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,9,2,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,9,2,1
NULL,D1051799,是,"2022-10-31 15:30:56",HW4,13,3,1
NULL,D1051799,是,"2022-10-31 20:50:24",HW4,13,3,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,1,1,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,1,1,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,2,2,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,2,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,7,2,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,7,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,8,2,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,8,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,9,2,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,9,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,13,3,1
NULL,D1090522,Pass,"2022-11-04 23:11:20",HW4,13,3,1
NULL,D1090522,"1. 沒有依題目要求作答
2. 輸入時，都是輸入Sam的身高跟體重，但題目還有要求輸入其他人","2022-10-31 15:31:02",HW4,1,1,1
NULL,D1090522,"1. 沒有依題目要求作答
2. 輸入時，都是輸入Sam的身高跟體重，但題目還有要求輸入其他人","2022-11-03 10:45:26",HW4,1,1,1
NULL,D1090522,"1. 沒有依題目要求作答
2. 輸入時，都是輸入Sam的身高跟體重，但題目還有要求輸入其他人","2022-11-09 11:13:32",HW4,1,1,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,2,2,1
NULL,D1090522,Pass,"2022-11-03 10:45:26",HW4,2,2,1
NULL,D1090522,Pass,"2022-11-09 11:13:32",HW4,2,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,7,2,1
NULL,D1090522,Pass,"2022-11-03 10:45:26",HW4,7,2,1
NULL,D1090522,Pass,"2022-11-09 11:13:32",HW4,7,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,8,2,1
NULL,D1090522,Pass,"2022-11-03 10:45:26",HW4,8,2,1
NULL,D1090522,Pass,"2022-11-09 11:13:32",HW4,8,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,9,2,1
NULL,D1090522,Pass,"2022-11-03 10:45:26",HW4,9,2,1
NULL,D1090522,Pass,"2022-11-09 11:13:32",HW4,9,2,1
NULL,D1090522,Pass,"2022-10-31 15:31:02",HW4,13,3,1
NULL,D1090522,Pass,"2022-11-03 10:45:26",HW4,13,3,1
NULL,D1090522,Pass,"2022-11-09 11:13:32",HW4,13,3,1
NULL,D1090522,Pass,"2022-10-31 15:31:03",HW4,1,1,1
NULL,D1090522,Pass,"2022-10-31 22:06:49",HW4,1,1,1
NULL,D1090522,Pass,"2022-10-31 15:31:03",HW4,2,2,1
NULL,D1090522,Pass,"2022-10-31 22:06:49",HW4,2,2,1
