Author_ID,Reviewer_ID,Author_Name,Reviewer_Name,Feedback,Label,Time,Assignment,Metrics,Category,Round
243,51,D1018572,D1051619,great,0,"2022-11-13 21:16:50",HW4,8,2,2
243,51,D1018572,D1051619,nice,0,"2022-11-13 21:16:50",HW4,9,2,2
243,51,D1018572,D1051619,讚,0,"2022-11-13 21:16:50",HW4,13,3,2
244,52,D1018599,D1051622,是,0,"2022-11-07 23:24:17",HW4,1,1,1
244,52,D1018599,D1051622,有,0,"2022-11-07 23:24:17",HW4,2,2,1
244,52,D1018599,D1051622,符合,0,"2022-11-07 23:24:17",HW4,7,2,1
244,52,D1018599,D1051622,是,0,"2022-11-07 23:24:17",HW4,8,2,1
244,52,D1018599,D1051622,"有
",0,"2022-11-07 23:24:17",HW4,9,2,1
244,52,D1018599,D1051622,符合規範,1,"2022-11-07 23:24:17",HW4,13,3,1
244,52,D1018599,D1051622,有,0,"2022-11-12 01:02:11",HW4,1,1,2
244,52,D1018599,D1051622,是,0,"2022-11-12 01:02:11",HW4,2,2,2
244,52,D1018599,D1051622,是,0,"2022-11-12 01:02:11",HW4,7,2,2
244,52,D1018599,D1051622,"有
",0,"2022-11-12 01:02:11",HW4,8,2,2
244,52,D1018599,D1051622,有符合,0,"2022-11-12 01:02:11",HW4,9,2,2
244,52,D1018599,D1051622,"符合
",0,"2022-11-12 01:02:11",HW4,13,3,2
245,53,D1018600,D1051652,符合,0,"2022-11-07 15:34:47",HW4,1,1,1
245,53,D1018600,D1051652,整齊,0,"2022-11-07 15:34:47",HW4,2,2,1
245,53,D1018600,D1051652,沒有宣告初始化,1,"2022-11-07 15:34:47",HW4,7,2,1
245,53,D1018600,D1051652,good,0,"2022-11-07 15:34:47",HW4,8,2,1
245,53,D1018600,D1051652,good,0,"2022-11-07 15:34:47",HW4,9,2,1
245,53,D1018600,D1051652,good,0,"2022-11-07 15:34:47",HW4,13,3,1
245,53,D1018600,D1051652,雖然你給我評無意義的建議，但你還是有記得去改，很棒~,1,"2022-11-13 20:42:12",HW4,1,1,2
245,53,D1018600,D1051652,,0,"2022-11-13 20:42:12",HW4,2,2,2
245,53,D1018600,D1051652,,0,"2022-11-13 20:42:12",HW4,7,2,2
245,53,D1018600,D1051652,,0,"2022-11-13 20:42:12",HW4,8,2,2
245,53,D1018600,D1051652,,0,"2022-11-13 20:42:12",HW4,9,2,2
245,53,D1018600,D1051652,,0,"2022-11-13 20:42:12",HW4,13,3,2
246,54,D1018627,D1051666,有,0,"2022-11-08 22:30:41",HW4,1,1,1
246,54,D1018627,D1051666,有,0,"2022-11-08 22:30:41",HW4,2,2,1
246,54,D1018627,D1051666,是,0,"2022-11-08 22:30:41",HW4,7,2,1
246,54,D1018627,D1051666,是,0,"2022-11-08 22:30:41",HW4,8,2,1
246,54,D1018627,D1051666,是,0,"2022-11-08 22:30:41",HW4,9,2,1
246,54,D1018627,D1051666,是,0,"2022-11-08 22:30:41",HW4,13,3,1
246,54,D1018627,D1051666,有,0,"2022-11-13 21:46:33",HW4,1,1,2
246,54,D1018627,D1051666,是,0,"2022-11-13 21:46:33",HW4,2,2,2
246,54,D1018627,D1051666,是,0,"2022-11-13 21:46:33",HW4,7,2,2
246,54,D1018627,D1051666,是,0,"2022-11-13 21:46:33",HW4,8,2,2
246,54,D1018627,D1051666,是,0,"2022-11-13 21:46:33",HW4,9,2,2
246,54,D1018627,D1051666,是,0,"2022-11-13 21:46:33",HW4,13,3,2
247,55,D1018631,D1051683,,0,"2022-11-07 08:53:40",HW4,1,1,1
247,55,D1018631,D1051683,,0,"2022-11-07 08:53:40",HW4,2,2,1
247,55,D1018631,D1051683,"沒有對變數進行初始化，double宣告後要初始化，ex: double height = 0.0;
在實習課第四章第42頁有範例",1,"2022-11-07 08:53:40",HW4,7,2,1
247,55,D1018631,D1051683,,0,"2022-11-07 08:53:40",HW4,8,2,1
247,55,D1018631,D1051683,,0,"2022-11-07 08:53:40",HW4,9,2,1
247,55,D1018631,D1051683,JavaDoc不完整,1,"2022-11-07 08:53:40",HW4,13,3,1
247,55,D1018631,D1051683,,0,"2022-11-12 13:53:18",HW4,1,1,2
247,55,D1018631,D1051683,,0,"2022-11-12 13:53:18",HW4,2,2,2
247,55,D1018631,D1051683,,0,"2022-11-12 13:53:18",HW4,7,2,2
247,55,D1018631,D1051683,,0,"2022-11-12 13:53:18",HW4,8,2,2
247,55,D1018631,D1051683,,0,"2022-11-12 13:53:18",HW4,9,2,2
247,55,D1018631,D1051683,"Main的第二個JavaDoc
/**
   * This is the main method.
   * @ param args  ( 這裡要加上參數的說明  範例在 物件導向設計實習 - 4 - ProgEdu P41的第二個)
   */",1,"2022-11-12 13:53:18",HW4,13,3,2
248,56,D1018661,D1051712,NULL,NULL,NULL,HW4,NULL,NULL,1
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,1,1,2
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,2,2,2
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,7,2,2
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,8,2,2
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,9,2,2
248,56,D1018661,D1051712,good,0,"2022-11-12 14:15:35",HW4,13,3,2
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,1,1,1
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,2,2,1
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,7,2,1
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,8,2,1
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,9,2,1
249,57,D1018703,D1051769,,0,"2022-11-08 16:33:45",HW4,13,3,1
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,1,1,2
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,2,2,2
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,7,2,2
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,8,2,2
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,9,2,2
249,57,D1018703,D1051769,,0,"2022-11-11 11:05:01",HW4,13,3,2
250,58,D1018720,D1051786,NULL,NULL,NULL,HW4,NULL,NULL,1
250,58,D1018720,D1051786,BMI輸出有問題,1,"2022-11-11 15:32:53",HW4,1,1,2
250,58,D1018720,D1051786,,0,"2022-11-11 15:32:53",HW4,2,2,2
250,58,D1018720,D1051786,,0,"2022-11-11 15:32:53",HW4,7,2,2
250,58,D1018720,D1051786,,0,"2022-11-11 15:32:53",HW4,8,2,2
250,58,D1018720,D1051786,,0,"2022-11-11 15:32:53",HW4,9,2,2
250,58,D1018720,D1051786,,0,"2022-11-11 15:32:53",HW4,13,3,2
251,59,D1030965,D1051799,是,0,"2022-11-08 19:08:17",HW4,1,1,1
251,59,D1030965,D1051799,是,0,"2022-11-08 19:08:17",HW4,2,2,1
251,59,D1030965,D1051799,是,0,"2022-11-08 19:08:17",HW4,7,2,1
251,59,D1030965,D1051799,是,0,"2022-11-08 19:08:17",HW4,8,2,1
251,59,D1030965,D1051799,"getBMI這個命名有問題 不能有連續大寫字母",1,"2022-11-08 19:08:17",HW4,9,2,1
251,59,D1030965,D1051799,是,0,"2022-11-08 19:08:17",HW4,13,3,1
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,1,1,2
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,2,2,2
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,7,2,2
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,8,2,2
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,9,2,2
251,59,D1030965,D1051799,是,0,"2022-11-12 14:44:43",HW4,13,3,2
252,60,D1030978,D1051827,"當身高輸入錯誤，回傳"體重錯誤"；第一個物件須為初始化姓名、年齡、身高、體重，且並未使用方法內的身高體重，反而在主程式新增體重變數。
",1,"2022-11-12 01:27:47",HW4,1,1,1
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:27:47",HW4,2,2,1
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:27:47",HW4,7,2,1
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:27:47",HW4,8,2,1
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:27:47",HW4,9,2,1
252,60,D1030978,D1051827,符合JavaDoc規範,1,"2022-11-12 01:27:47",HW4,13,3,1
252,60,D1030978,D1051827,"當身高輸入錯誤，回傳"體重錯誤"；第一個物件須為初始化姓名、年齡、身高、體重，且並未使用方法內的身高體重，反而在主程式新增體重變數。",1,"2022-11-12 01:26:37",HW4,1,1,2
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:26:37",HW4,2,2,2
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:26:37",HW4,7,2,2
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:26:37",HW4,8,2,2
252,60,D1030978,D1051827,符合google規範,1,"2022-11-12 01:26:37",HW4,9,2,2
252,60,D1030978,D1051827,符合JavaDoc規範,1,"2022-11-12 01:26:37",HW4,13,3,2
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,1,1,1
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,2,2,1
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,7,2,1
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,8,2,1
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,9,2,1
253,61,D1035899,D1051861,是,0,"2022-11-07 21:48:11",HW4,13,3,1
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,1,1,2
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,2,2,2
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,7,2,2
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,8,2,2
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,9,2,2
253,61,D1035899,D1051861,是,0,"2022-11-11 23:57:57",HW4,13,3,2
254,62,D1050855,D1051916,很棒！,0,"2022-11-07 22:02:51",HW4,1,1,1
254,62,D1050855,D1051916,"不符合Google Checkstyle的規範",1,"2022-11-07 22:02:51",HW4,2,2,1
254,62,D1050855,D1051916,很棒！,0,"2022-11-07 22:02:51",HW4,7,2,1
254,62,D1050855,D1051916,很棒！,0,"2022-11-07 22:02:51",HW4,8,2,1
254,62,D1050855,D1051916,很棒！,0,"2022-11-07 22:02:51",HW4,9,2,1
254,62,D1050855,D1051916,很棒！,0,"2022-11-07 22:02:51",HW4,13,3,1
254,62,D1050855,D1051916,很棒！,0,"2022-11-13 00:05:42",HW4,1,1,2
254,62,D1050855,D1051916,"不符合Google Checkstyle的標準",1,"2022-11-13 00:05:42",HW4,2,2,2
254,62,D1050855,D1051916,很棒！,0,"2022-11-13 00:05:42",HW4,7,2,2
254,62,D1050855,D1051916,很棒！,0,"2022-11-13 00:05:42",HW4,8,2,2
254,62,D1050855,D1051916,很棒！,0,"2022-11-13 00:05:42",HW4,9,2,2
254,62,D1050855,D1051916,"Google Checkstyle有顯示在Student的類別裡面有缺少的Java doc",1,"2022-11-13 00:05:42",HW4,13,3,2
255,63,D1050869,D1051929,"是 非常完整",0,"2022-11-08 23:03:16",HW4,1,1,1
255,63,D1050869,D1051929,"否 排版沒有照Google Check 縮牌沒有縮好",1,"2022-11-08 23:03:16",HW4,2,2,1
255,63,D1050869,D1051929,是,0,"2022-11-08 23:03:16",HW4,7,2,1
255,63,D1050869,D1051929,是,0,"2022-11-08 23:03:16",HW4,8,2,1
255,63,D1050869,D1051929,是,0,"2022-11-08 23:03:16",HW4,9,2,1
255,63,D1050869,D1051929,"是  註解很詳細",1,"2022-11-08 23:03:16",HW4,13,3,1
255,63,D1050869,D1051929,NULL,NULL,NULL,HW4,NULL,NULL,2
256,64,D1050927,D1051959,NULL,NULL,NULL,HW4,NULL,NULL,1
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,1,1,2
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,2,2,2
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,7,2,2
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,8,2,2
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,9,2,2
256,64,D1050927,D1051959,很棒,0,"2022-11-12 16:36:10",HW4,13,3,2
257,65,D1050957,D1072770,NULL,NULL,NULL,HW4,NULL,NULL,1
257,65,D1050957,D1072770,NULL,NULL,NULL,HW4,NULL,NULL,2
258,66,D1050988,D1073027,NULL,NULL,NULL,HW4,NULL,NULL,1
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,1,1,2
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,2,2,2
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,7,2,2
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,8,2,2
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,9,2,2
258,66,D1050988,D1073027,good,0,"2022-11-13 09:03:59",HW4,13,3,2
259,67,D1051015,D1076758,沒寫,0,"2022-11-07 23:13:44",HW4,1,1,1
259,67,D1051015,D1076758,沒寫,0,"2022-11-07 23:13:44",HW4,2,2,1
259,67,D1051015,D1076758,沒寫,0,"2022-11-07 23:13:44",HW4,7,2,1
259,67,D1051015,D1076758,pass,0,"2022-11-07 23:13:44",HW4,8,2,1
259,67,D1051015,D1076758,沒寫,0,"2022-11-07 23:13:44",HW4,9,2,1
259,67,D1051015,D1076758,沒寫,0,"2022-11-07 23:13:44",HW4,13,3,1
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,1,1,2
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,2,2,2
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,7,2,2
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,8,2,2
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,9,2,2
259,67,D1051015,D1076758,讚,0,"2022-11-13 21:24:49",HW4,13,3,2
260,68,D1051028,D1076789,NULL,NULL,NULL,HW4,NULL,NULL,1
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,1,1,2
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,2,2,2
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,7,2,2
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,8,2,2
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,9,2,2
260,68,D1051028,D1076789,,0,"2022-11-11 13:06:28",HW4,13,3,2
261,69,D1051058,D1090417,NULL,NULL,NULL,HW4,NULL,NULL,1
261,69,D1051058,D1090417,NULL,NULL,NULL,HW4,NULL,NULL,2
262,70,D1051062,D1090420,,0,"2022-11-07 01:28:35",HW4,1,1,1
262,70,D1051062,D1090420,未符合GOOGLE規範,1,"2022-11-07 01:28:35",HW4,2,2,1
262,70,D1051062,D1090420,,0,"2022-11-07 01:28:35",HW4,7,2,1
262,70,D1051062,D1090420,,0,"2022-11-07 01:28:35",HW4,8,2,1
262,70,D1051062,D1090420,,0,"2022-11-07 01:28:35",HW4,9,2,1
262,70,D1051062,D1090420,student缺乏,1,"2022-11-07 01:28:35",HW4,13,3,1
262,70,D1051062,D1090420,逗號雖然不依樣，但我覺得不影響輸出,1,"2022-11-11 11:48:47",HW4,1,1,2
262,70,D1051062,D1090420,,0,"2022-11-11 11:48:47",HW4,2,2,2
262,70,D1051062,D1090420,,0,"2022-11-11 11:48:47",HW4,7,2,2
262,70,D1051062,D1090420,,0,"2022-11-11 11:48:47",HW4,8,2,2
262,70,D1051062,D1090420,,0,"2022-11-11 11:48:47",HW4,9,2,2
262,70,D1051062,D1090420,,0,"2022-11-11 11:48:47",HW4,13,3,2
263,71,D1051089,D1090434,否，若重複輸入錯誤身高或體重兩次，輸出結果會出現錯誤。Main檔裡面判斷身高和體重範圍的if判斷式只會判斷一次錯誤，應改為while迴圈作為判斷，才會符合題意。,1,"2022-11-07 20:11:57",HW4,1,1,1
263,71,D1051089,D1090434,是的，排版整齊乾淨。,1,"2022-11-07 20:11:57",HW4,2,2,1
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-07 20:11:57",HW4,7,2,1
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-07 20:11:57",HW4,8,2,1
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-07 20:11:57",HW4,9,2,1
263,71,D1051089,D1090434,是的，符合JavaDoc的規範。,1,"2022-11-07 20:11:57",HW4,13,3,1
263,71,D1051089,D1090434,是的，符合題目要求。,1,"2022-11-11 15:11:36",HW4,1,1,2
263,71,D1051089,D1090434,是的，排版整齊乾淨。,1,"2022-11-11 15:11:36",HW4,2,2,2
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-11 15:11:36",HW4,7,2,2
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-11 15:11:36",HW4,8,2,2
263,71,D1051089,D1090434,是的，符合標準。,1,"2022-11-11 15:11:36",HW4,9,2,2
263,71,D1051089,D1090434,是的，符合JavaDoc規範。,1,"2022-11-11 15:11:36",HW4,13,3,2
264,72,D1051118,D1090477,NULL,NULL,NULL,HW4,NULL,NULL,1
264,72,D1051118,D1090477,NULL,NULL,NULL,HW4,NULL,NULL,2
265,73,D1051121,D1090494,"有符合 超棒",0,"2022-11-07 21:21:11",HW4,1,1,1
265,73,D1051121,D1090494,整齊,0,"2022-11-07 21:21:11",HW4,2,2,1
265,73,D1051121,D1090494,符合,0,"2022-11-07 21:21:11",HW4,7,2,1
265,73,D1051121,D1090494,符合,0,"2022-11-07 21:21:11",HW4,8,2,1
265,73,D1051121,D1090494,符合,0,"2022-11-07 21:21:11",HW4,9,2,1
265,73,D1051121,D1090494,"Student 那裡沒有 javadoc",1,"2022-11-07 21:21:11",HW4,13,3,1
265,73,D1051121,D1090494,"有達到 很棒棒",0,"2022-11-13 20:32:43",HW4,1,1,2
265,73,D1051121,D1090494,整齊,0,"2022-11-13 20:32:43",HW4,2,2,2
265,73,D1051121,D1090494,符合,0,"2022-11-13 20:32:43",HW4,7,2,2
265,73,D1051121,D1090494,符合,0,"2022-11-13 20:32:43",HW4,8,2,2
265,73,D1051121,D1090494,符合,0,"2022-11-13 20:32:43",HW4,9,2,2
265,73,D1051121,D1090494,有寫,0,"2022-11-13 20:32:43",HW4,13,3,2
266,74,D1051151,D1090519,是,0,"2022-11-08 22:21:32",HW4,1,1,1
266,74,D1051151,D1090519,是是,0,"2022-11-08 22:21:32",HW4,2,2,1
266,74,D1051151,D1090519,是,0,"2022-11-08 22:21:32",HW4,7,2,1
266,74,D1051151,D1090519,是,0,"2022-11-08 22:21:32",HW4,8,2,1
266,74,D1051151,D1090519,是,0,"2022-11-08 22:21:32",HW4,9,2,1
266,74,D1051151,D1090519,是,0,"2022-11-08 22:21:32",HW4,13,3,1
266,74,D1051151,D1090519,NULL,NULL,NULL,HW4,NULL,NULL,2
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,1,1,1
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,2,2,1
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,7,2,1
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,8,2,1
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,9,2,1
267,75,D1051210,D1090522,Pass,0,"2022-11-08 19:45:59",HW4,13,3,1
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,1,1,2
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,2,2,2
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,7,2,2
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,8,2,2
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,9,2,2
267,75,D1051210,D1090522,Pass,0,"2022-11-12 19:46:51",HW4,13,3,2
268,76,D1051253,D1090566,"沒有mary的身高體重輸入
沒有在學生類別中定義兩個建構子,Main類別裡的建構子生成 
詳細在老師實習課講義裡有:Defining Class2",1,"2022-11-08 17:05:55",HW4,1,1,1
268,76,D1051253,D1090566,整齊,0,"2022-11-08 17:05:55",HW4,2,2,1
268,76,D1051253,D1090566,符合,0,"2022-11-08 17:05:55",HW4,7,2,1
268,76,D1051253,D1090566,符合,0,"2022-11-08 17:05:55",HW4,8,2,1
268,76,D1051253,D1090566,符合,0,"2022-11-08 17:05:55",HW4,9,2,1
268,76,D1051253,D1090566,符合,0,"2022-11-08 17:05:55",HW4,13,3,1
268,76,D1051253,D1090566,很好!讚,0,"2022-11-11 22:41:11",HW4,1,1,2
268,76,D1051253,D1090566,整齊,0,"2022-11-11 22:41:11",HW4,2,2,2
268,76,D1051253,D1090566,符合,0,"2022-11-11 22:41:11",HW4,7,2,2
268,76,D1051253,D1090566,符合,0,"2022-11-11 22:41:11",HW4,8,2,2
268,76,D1051253,D1090566,符合,0,"2022-11-11 22:41:11",HW4,9,2,2
268,76,D1051253,D1090566,符合,0,"2022-11-11 22:41:11",HW4,13,3,2
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,1,1,1
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,2,2,1
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,7,2,1
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,8,2,1
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,9,2,1
270,1,D1051312,D0746235,非常棒,0,"2022-11-08 14:37:38",HW4,13,3,1
270,1,D1051312,D0746235,NULL,NULL,NULL,HW4,NULL,NULL,2
271,2,D1051428,D0746163,NULL,NULL,NULL,HW4,NULL,NULL,1
271,2,D1051428,D0746163,NULL,NULL,NULL,HW4,NULL,NULL,2
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,1,1,1
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,2,2,1
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,7,2,1
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,8,2,1
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,9,2,1
272,3,D1051458,D0751292,繳白卷哦....,0,"2022-11-07 12:51:51",HW4,13,3,1
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,1,1,2
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,2,2,2
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,7,2,2
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,8,2,2
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,9,2,2
272,3,D1051458,D0751292,交白卷噢,0,"2022-11-12 16:04:10",HW4,13,3,2
273,4,D1051489,D0785683,NULL,NULL,NULL,HW4,NULL,NULL,1
273,4,D1051489,D0785683,沒做,0,"2022-11-13 12:24:46",HW4,1,1,2
273,4,D1051489,D0785683,沒做,0,"2022-11-13 12:24:46",HW4,2,2,2
273,4,D1051489,D0785683,,0,"2022-11-13 12:24:46",HW4,7,2,2
273,4,D1051489,D0785683,,0,"2022-11-13 12:24:46",HW4,8,2,2
273,4,D1051489,D0785683,,0,"2022-11-13 12:24:46",HW4,9,2,2
273,4,D1051489,D0785683,沒做,0,"2022-11-13 12:24:46",HW4,13,3,2
274,5,D1051492,D0843601,輸出不符合題目要求,1,"2022-11-07 05:33:21",HW4,1,1,1
274,5,D1051492,D0843601,gd,0,"2022-11-07 05:33:21",HW4,2,2,1
274,5,D1051492,D0843601,gd,0,"2022-11-07 05:33:21",HW4,7,2,1
274,5,D1051492,D0843601,gd,0,"2022-11-07 05:33:21",HW4,8,2,1
274,5,D1051492,D0843601,gd,0,"2022-11-07 05:33:21",HW4,9,2,1
274,5,D1051492,D0843601,gd,0,"2022-11-07 05:33:21",HW4,13,3,1
274,5,D1051492,D0843601,NULL,NULL,NULL,HW4,NULL,NULL,2
275,6,D1051517,D1009269,"Homework requires init with constructor , not using a method for initialize.
As sample data std1 , you should init it as Student("Tom", 18, 170, 62);",1,"2022-11-07 20:27:52",HW4,1,1,1
275,6,D1051517,D1009269,,0,"2022-11-07 20:27:52",HW4,2,2,1
275,6,D1051517,D1009269,,0,"2022-11-07 20:27:52",HW4,7,2,1
275,6,D1051517,D1009269,,0,"2022-11-07 20:27:52",HW4,8,2,1
275,6,D1051517,D1009269,,0,"2022-11-07 20:27:52",HW4,9,2,1
275,6,D1051517,D1009269,,0,"2022-11-07 20:27:52",HW4,13,3,1
275,6,D1051517,D1009269,"Didn't change the constructor part.",1,"2022-11-13 07:42:15",HW4,1,1,2
275,6,D1051517,D1009269,,0,"2022-11-13 07:42:15",HW4,2,2,2
275,6,D1051517,D1009269,,0,"2022-11-13 07:42:15",HW4,7,2,2
275,6,D1051517,D1009269,,0,"2022-11-13 07:42:15",HW4,8,2,2
275,6,D1051517,D1009269,,0,"2022-11-13 07:42:15",HW4,9,2,2
275,6,D1051517,D1009269,,0,"2022-11-13 07:42:15",HW4,13,3,2
276,7,D1051550,D1009299,符合,0,"2022-11-07 19:29:32",HW4,1,1,1
276,7,D1051550,D1009299,非常精簡清楚,1,"2022-11-07 19:29:32",HW4,2,2,1
276,7,D1051550,D1009299,符合,0,"2022-11-07 19:29:32",HW4,7,2,1
276,7,D1051550,D1009299,符合,0,"2022-11-07 19:29:32",HW4,8,2,1
276,7,D1051550,D1009299,符合,0,"2022-11-07 19:29:32",HW4,9,2,1
276,7,D1051550,D1009299,符合,0,"2022-11-07 19:29:32",HW4,13,3,1
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,1,1,2
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,2,2,2
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,7,2,2
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,8,2,2
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,9,2,2
276,7,D1051550,D1009299,,0,"2022-11-12 02:33:04",HW4,13,3,2
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,1,1,1
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,2,2,1
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,7,2,1
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,8,2,1
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,9,2,1
277,8,D1051564,D1010467,"Good job 666",0,"2022-11-11 13:02:35",HW4,13,3,1
277,8,D1051564,D1010467,NULL,NULL,NULL,HW4,NULL,NULL,2
278,9,D1051594,D1011175,,0,"2022-11-07 01:46:53",HW4,1,1,1
278,9,D1051594,D1011175,,0,"2022-11-07 01:46:53",HW4,2,2,1
